,ibns_20u,ibns_20u_9n,vgs_m1,vgs_m1_9n,ibn_settl_err,name,type,time,OK
0,10287.93,10287.92,2.132446,2.064001,9.999999999940613,tran_LayGtVtAfsTl,Lay,Sat Jun 29 00:12:44 2024,False
1,10281.27,10281.25,2.393669,2.310149,19.999999999881226,tran_LayGtVtAsfTl,Lay,Sat Jun 29 00:12:44 2024,False
2,10282.26,10282.25,2.347125,2.266213,9.999999999940613,tran_LayGtVtAffTl,Lay,Sat Jun 29 00:12:44 2024,False
3,10286.949999999999,10286.93,2.150334,2.080545,19.999999999881226,tran_LayGtVtAssTl,Lay,Sat Jun 29 00:12:44 2024,False
4,5504.778,5504.7660000000005,2.092162,2.024931,11.999999999755262,tran_LayGtVtAfsTh,Lay,Sat Jun 29 00:12:44 2024,False
5,5489.003,5488.991,2.355524,2.272958,11.999999999755262,tran_LayGtVtAsfTh,Lay,Sat Jun 29 00:12:44 2024,False
6,5491.3820000000005,5491.37,2.308011,2.228107,12.000000000622624,tran_LayGtVtAffTh,Lay,Sat Jun 29 00:12:44 2024,False
7,5502.433,5502.421,2.11037,2.04176,11.999999999755262,tran_LayGtVtAssTh,Lay,Sat Jun 29 00:12:44 2024,False
